4.8,0.045,141
4.85,0.045,140
4.9,0.045,138
4.95,0.045,137
5.0,0.045,136
0.1,0.0475,30089
0.15,0.0475,12349
0.2,0.0475,7876
0.25,0.0475,5284
0.3,0.0475,3977
0.35,0.0475,3354
0.4,0.0475,2804
0.45,0.0475,2480
0.5,0.0475,1977
0.55,0.0475,1797
0.6,0.0475,1562
0.65,0.0475,1442
0.7,0.0475,1339
0.75,0.0475,1249
0.8,0.0475,1069
0.85,0.0475,1005
0.9,0.0475,949
0.95,0.0475,899
1.0,0.0475,803
1.05,0.0475,765
1.1,0.0475,730
1.15,0.0475,698
1.2,0.0475,669
1.25,0.0475,642
1.3,0.0475,618
1.35,0.0475,595
1.4,0.0475,573
1.45,0.0475,554
1.5,0.0475,535
1.55,0.0475,518
1.6,0.0475,502
1.65,0.0475,486
1.7,0.0475,472
1.75,0.0475,458
1.8,0.0475,446
1.85,0.0475,434
1.9,0.0475,422
1.95,0.0475,411
2.0,0.0475,401
2.05,0.0475,391
2.1,0.0475,382
2.15,0.0475,373
2.2,0.0475,364
2.25,0.0475,356
2.3,0.0475,349
2.35,0.0475,341
2.4,0.0475,334
2.45,0.0475,327
2.5,0.0475,321
2.55,0.0475,314
2.6,0.0475,308
2.65,0.0475,302
2.7,0.0475,297
2.75,0.0475,291
2.8,0.0475,286
2.85,0.0475,252
2.9,0.0475,276
2.95,0.0475,271
3.0,0.0475,267
3.05,0.0475,263
3.1,0.0475,258
3.15,0.0475,254
3.2,0.0475,250
3.25,0.0475,246
3.3,0.0475,243
3.35,0.0475,214
3.4,0.0475,196
3.45,0.0475,194
3.5,0.0475,191
3.55,0.0475,188
3.6,0.0475,185
3.65,0.0475,219
3.7,0.0475,216
3.75,0.0475,191
3.8,0.0475,177
3.85,0.0475,186
3.9,0.0475,184
3.95,0.0475,184
4.0,0.0475,167
4.05,0.0475,177
4.1,0.0475,163
4.15,0.0475,161
4.2,0.0475,171
4.25,0.0475,157
4.3,0.0475,155
4.35,0.0475,153
4.4,0.0475,152
4.45,0.0475,161
4.5,0.0475,149
4.55,0.0475,146
4.6,0.0475,145
4.65,0.0475,143
4.7,0.0475,142
4.75,0.0475,140
4.8,0.0475,139
4.85,0.0475,137
4.9,0.0475,136
4.95,0.0475,135
5.0,0.0475,133
